City,Population,Population Density,LANDAREA,geometry,lat_geometry
Acton,9377,1196.4,7.8376,"POLYGON ((-80.0057390011851 43.63786709038599, -80.00551630684721 43.63764871218177, -80.00533300133252 43.637485091885196, -80.00518649344819 43.63734869030239, -80.00485671189267 43.637048696946785, -80.00472309937568 43.636946892361024, -80.00441430012887 43.63671239359651, -80.00405699155189 43.63643200200763, -80.00375758329565 43.63622380025143, -80.00330199664354 43.635913891134706, -80.00290099394361 43.6356494012116, -80.00254621682055 43.63540969166307, -80.0016673015602 43.6348331894075, -80.00147940374592 43.634713999146186, -80.00198159739587 43.634452411644695, -80.00298029111103 43.6339652925759, -80.00417668348751 43.633423198462346, -80.00444361524396 43.633278104001995, -80.00487690966209 43.633018509385714, -80.0051667878815 43.632814986016555, -80.00522101043276 43.63277050184903, -80.00529949062532 43.63270358890696, -80.00572270420548 43.63231660520184, -80.00608458948729 43.6320306924987, -80.0062587055883 43.631906089616685, -80.00658321639972 43.63170649263161, -80.0068583892395 43.63154530406757, -80.0071139145763 43.63140030312425, -80.00721538852088 43.631351690404415, -80.0078167222763 43.63106128285283, -80.0081703163948 43.63089050021749, -80.00943279152207 43.63020939046418, -80.01048118600905 43.62958159140578, -80.01058579742445 43.62952668695116, -80.01050846909084 43.62938628552861, -80.01041354198934 43.62921396552816, -80.01050656272672 43.6291734920646, -80.01053134170218 43.62917369297015, -80.01055615464136 43.62917389852123, -80.01060575490013 43.62917440828381, -80.01065543413759 43.62916580827405, -80.01069263976173 43.6291661018838, -80.01074195517104 43.629184507098635, -80.01075404575013 43.629202692730665, -80.01074115339297 43.62922959131508, -80.0107410660886 43.629238597728154, -80.01072836291196 43.62925650385857, -80.0107031521374 43.62928329899018, -80.01072746546883 43.62931049117286, -80.01075196802263 43.629328690892386, -80.01076416515853 43.62933779610667, -80.0108257522675 43.62936529113807, -80.01088746262869 43.629383912366876, -80.01096145555658 43.629402504318435, -80.01101106247013 43.62940298918158, -80.0110730409836 43.629403508063504, -80.01112256522244 43.62940390489512, -80.0111848348158 43.629386503477434, -80.01123446733374 43.62938688953212, -80.01132134607712 43.62937860717014, -80.01137095296879 43.62937909182935, -80.01142066624779 43.62937049602907, -80.01148273188234 43.629362008201355, -80.0115202478306 43.62934430723034, -80.0115826382982 43.629317903769234, -80.0116326679934 43.62929128895559, -80.0116704599648 43.62925558905206, -80.01170805646619 43.62922890626627, -80.0117455382563 43.62921120055818, -80.01177074838706 43.629184405135895, -80.01180854851032 43.629148808525436, -80.0118212512387 43.629130902247745, -80.01180924735425 43.62910371036082, -80.01180975279209 43.62907669903129, -80.0118103389204 43.62904070596991, -80.01179826271829 43.629022599161594, -80.01179865986632 43.6289955985571, -80.01179915890472 43.62896861191235, -80.01179944139508 43.62895058839388, -80.01179975144437 43.62893259419959, -80.01181234582158 43.628914698656445, -80.01186323709305 43.62883409189757, -80.01201304348518 43.62877239859512, -80.01220580595198 43.628678139538216, -80.01253786354754 43.62851579038185, -80.0125750622562 43.62851610786131, -80.01268726303518 43.62848099322478, -80.01273676068347 43.62848148782346, -80.01279885884536 43.628473003751516, -80.01281144014149 43.628464099118766, -80.01283656235206 43.6284463098678, -80.01289864123703 43.628437899737904, -80.0129603492503 43.62845639141744, -80.01304695033778 43.62846610618851, -80.01310875363816 43.62847569471736, -80.01317045538235 43.628494210922725, -80.01320766048171 43.62849450346293, -80.01324473167315 43.628494905385416, -80.0132943632505 43.62849529027092, -80.01334404125724 43.62848668876436, -80.01335673680494 43.628468806992444, -80.01335696585514 43.62845979454589, -80.01337006401866 43.628414887568994, -80.0133703394893 43.628396888764826, -80.01342024000996 43.62837929944667, -80.01343266645613 43.62837939180379, -80.01346973755724 43.628379793630835, -80.0135192418848 43.628389204786146, -80.01354386576949 43.62839840191453, -80.01361823545218 43.62839900668073, -80.01365553556217 43.62839039598493, -80.01369313661645 43.62836368778925, -80.0137182584329 43.62834589829411, -80.0137681587661 43.62832830878204, -80.01381783650511 43.62831970701372, -80.01385504981825 43.62832010261201, -80.01392954002344 43.62831170538902, -80.01399155747231 43.6283122021832, -80.01402884909197 43.6283034879987, -80.01406645180734 43.628276907657906, -80.01407915342094 43.62825900112903, -80.01406725672716 43.628231798950516, -80.01406773919634 43.62819579206931, -80.01408074994292 43.628159891412956, -80.01410614668175 43.628124103041834, -80.0141439357872 43.62808840227458, -80.01429394389835 43.62800869722033, -80.0143314576708 43.6279909951621, -80.01439383635285 43.62796448653967, -80.01446855666632 43.62794720444973, -80.01454304615876 43.62793880672024, -80.01464213387193 43.62793970440877, -80.01472896312443 43.62794040506474, -80.01482805084451 43.62794130254288, -80.01491496659125 43.62793299665444, -80.01502666898463 43.627924993645266, -80.0151135442992 43.62791670758011, -80.0151882367055 43.62789939555885, -80.01526315506689 43.62786400139893, -80.01532563493247 43.62783750608129, -80.01537566086837 43.627810889321836, -80.01546285927688 43.62778468747114, -80.01554985457676 43.627767399276024, -80.01567433725069 43.627732507067115, -80.01576144066456 43.62771520794716, -80.01588556865512 43.627707295875496, -80.0159725636511 43.62769000726696, -80.01605933288344 43.62769080063491, -80.01613413002607 43.627664407464614, -80.0161593431696 43.627637586311046, -80.01618454988196 43.627610789824324, -80.01620994468934 43.62757500093913, -80.01624754360331 43.627548291753115, -80.01628493607 43.62753959059123, -80.01637185915482 43.62753138660568, -80.0164336471371 43.62754089408189, -80.01650805779646 43.62754160437417, -80.01658205003527 43.62756019140886, -80.01665594978377 43.62758780939963, -80.01673005880365 43.62760648892596, -80.01680415312511 43.62762508972922, -80.01682874524855 43.627634409252856, -80.01707543929842 43.62770849842531, -80.01712494364118 43.627717907511304, -80.01718674678693 43.627727493126805, -80.01728573971441 43.62773729084354, -80.01740955324557 43.627747395389235, -80.01750854626304 43.627757192855, -80.0176076676074 43.62775809183678, -80.01769454214521 43.62774980321772, -80.01776903909202 43.62774150608468, -80.01785653533521 43.62769720441992, -80.01786914940864 43.62768830374396, -80.01810655968038 43.6275732969252, -80.01818144131413 43.62753789567541, -80.01826875741322 43.6275026893707, -80.01833104095469 43.62748520902093, -80.01836855275522 43.62746750527851, -80.01845574045785 43.627441197159, -80.0185554419959 43.62740610224851, -80.01863023725184 43.62737970698283, -80.01870495307439 43.627362293324246, -80.01880453456077 43.62733619983152, -80.0189041415364 43.6273100075458, -80.01900365487144 43.627283904534806, -80.01911553418286 43.6272668006156, -80.0191900640587 43.627258506942404, -80.0192397396379 43.627249902143184, -80.01932684080687 43.62723259951747, -80.01942623416578 43.627215497719476, -80.0195255335001 43.62720729881017, -80.01962496069407 43.627190201437735, -80.01968694273545 43.62719068954648, -80.01976115068584 43.62720031079701, -80.01983533946742 43.627210005997576, -80.01989696310085 43.62723749901167, -80.01998304352283 43.627274292012, -80.02005686576184 43.62731088876037, -80.02011834740881 43.627338387707844, -80.02020456404823 43.627375199103696, -80.02027836102512 43.62741189436695, -80.0203643482859 43.627457590035576, -80.02043795182053 43.62750330225007, -80.02052416065725 43.62754001002863, -80.02061065704089 43.62755879763723, -80.0207220362125 43.627568702819815, -80.02080895856402 43.62756049442849, -80.02089583215587 43.62755220264137, -80.02098305254269 43.627525896643036, -80.02105785497189 43.6274996026205, -80.02111995668494 43.62749108801737, -80.02121956268181 43.62746489307798, -80.02131914296912 43.62743879671245, -80.02138123815307 43.62743030659751, -80.02144306739343 43.62743979051152, -80.02152955756407 43.62745860187418, -80.0216161585823 43.62746830812294, -80.02167784319312 43.62748689225535, -80.02175186498847 43.62750550423569, -80.02198636095939 43.627570500591304, -80.02207274970505 43.62758929748525, -80.02218396552085 43.62761718884403, -80.02227054137913 43.62762699313734, -80.02233205872791 43.62765449522091, -80.02240616375066 43.62767319462042, -80.02248015217414 43.627691801354125, -80.02255444420665 43.62770150821784, -80.0226163526389 43.62770200962962, -80.02269053445507 43.627711599102675, -80.02275244063824 43.62772119473297, -80.02281404334747 43.62773969013132, -80.022863362062 43.62775808839097, -80.02288805539784 43.62776729215874, -80.02296205253656 43.62778600182605, -80.0230236448348 43.627813488069414, -80.02307285542149 43.62783189694586, -80.02310975638535 43.62785030741839, -80.02313445621773 43.62785948644966, -80.02320863199616 43.627869100162336, -80.0232459554834 43.627860386719085, -80.0232833404862 43.627851707226625, -80.02334514508836 43.627861288501755, -80.02338185108295 43.62788858795343, -80.0234431658258 43.6279340973798, -80.02347954084999 43.62797948963478, -80.02351604343025 43.62802479714241, -80.02354005177082 43.62807000442901, -80.0235642616235 43.6281062979463, -80.02358834437995 43.628151489861345, -80.02361235285711 43.62819669715612, -80.02364894052548 43.6282329982746, -80.02367315054907 43.62826929179074, -80.02370965354815 43.628314599281836, -80.02373385528983 43.628350789463234, -80.023770748559 43.628369096371486, -80.02381954432578 43.6284146041414, -80.02386874545284 43.62844200363899, -80.02391684600445 43.62853250616249, -80.02394104802255 43.62856869632518, -80.02397744962711 43.62861398982896, -80.02402615276942 43.628668400606664, -80.024100260104 43.62868709866517, -80.02418574496413 43.62876879324934, -80.0241606609132 43.62878659043136, -80.02414796306202 43.62880449846854, -80.02414754754126 43.62883159778869, -80.02414704931917 43.62885860915659, -80.02415874679203 43.62890369022006, -80.02418324802248 43.628921910816, -80.02432934669886 43.62908519235635, -80.02437813539814 43.62913059664154, -80.02442734599305 43.62915809925397, -80.02446405365733 43.6291853984251, -80.0245129508878 43.62923079192747, -80.02454954845716 43.62926719618603, -80.02456144321454 43.629294293744884, -80.02457343988128 43.629321405247076, -80.02459776139557 43.62934859358303, -80.0246342661541 43.6293939009278, -80.02465844359472 43.62943018973043, -80.02470753800743 43.62945759962302, -80.02471965334749 43.629475709336205, -80.02476894070867 43.6294941020317, -80.02490514699208 43.629504306837056, -80.02496693936841 43.62951380838345, -80.02501623524408 43.62953230427609, -80.02504092995707 43.62954150751658, -80.02508984470826 43.629577885039524, -80.02511453946019 43.6295870882613, -80.0251511377858 43.629623492331824, -80.0251878462475 43.62965079126165, -80.02523704950246 43.629678190156056, -80.02528603446268 43.629714704891924, -80.02533535626974 43.629733101936914, -80.0253845358566 43.62975150504014, -80.02542143729563 43.62976978670677, -80.02544616618184 43.629778994490444, -80.0254828493524 43.6298063920036, -80.02548276492077 43.62981539845654, -80.02548215546841 43.62985138709816, -80.02548184434465 43.6298694060929, -80.02546903470504 43.62989629155466, -80.02545606628463 43.629932198854156, -80.02544325021532 43.629959108991926, -80.0254672678441 43.6300042915061, -80.02549173620851 43.630022507187185, -80.02550405310345 43.630031702980844, -80.02552856185989 43.6300498986293, -80.02557785015564 43.630068290921116, -80.02561474552698 43.6300865972062, -80.02568894017138 43.630096287583996, -80.02577535433745 43.63011500704225, -80.02583706974332 43.63013348979864, -80.02589875321324 43.63015209587134, -80.02594815367583 43.63016151081322, -80.02599705339753 43.63020690370347, -80.0259966645369 43.63023390453159, -80.02598393303356 43.63025180831518, -80.0259586626323 43.63027859867538, -80.02594576881442 43.63031449073605, -80.02596975513394 43.63035979654914, -80.02598175290379 43.63038690799961, -80.02603055099866 43.6304322869814, -80.02605493549042 43.63045950902511, -80.02611635536304 43.63049608932942, -80.02619045169993 43.63051470712444, -80.02622755021235 43.63051500486768, -80.02630193184531 43.63051570220099, -80.02637645729295 43.63050729894603, -80.02647576246835 43.6304990920229, -80.02655044839402 43.63048179476293, -80.02663744462218 43.63046449532442, -80.02673693574624 43.63044729556356, -80.02683624910836 43.630439191567255, -80.02692285682816 43.63044889270902, -80.02702205206205 43.63044979033798, -80.02710865984065 43.63045949129646, -80.02719524206998 43.63046929085681, -80.02728196797008 43.6304699898071, -80.02739346586947 43.63048000391605, -80.02752975129168 43.63048109487047, -80.0276289466065 43.63048199181209, -80.0277403682956 43.63049189285487, -80.02782706028003 43.63049258661949, -80.02791364272366 43.63050238547111, -80.0280005545381 43.630494091161815, -80.02801294121943 43.63049420147685, -80.02816203374498 43.63047749997206, -80.02822424962005 43.630460003039744, -80.0282492555165 43.63045118635983, -80.02833625943397 43.63043398856921, -80.02839835735375 43.630425493353776, -80.02847284191245 43.63041710834459, -80.02853504807915 43.63040860229791, -80.0285971543119 43.6304002102756, -80.02864686548281 43.630391604653, -80.02868414961995 43.630382908810596, -80.02875874874839 43.63037448815285, -80.02880823381615 43.63037489501031, -80.02884593800799 43.630348297318854, -80.02888325603911 43.63033960603901, -80.02890833911405 43.63032180736907, -80.02894574086962 43.63030410958557, -80.02898294752514 43.63030439542563, -80.0290449614136 43.63030490623491, -80.02909434349446 43.630314393424534, -80.02914405448044 43.630305787523305, -80.0291814403539 43.63029710540891, -80.02924384759373 43.63027059055482, -80.02928135107824 43.63025290656834, -80.029331365193 43.63022630619399, -80.02936904235305 43.63019058455443, -80.02940673129102 43.63016390798457, -80.02945683728049 43.63012840441204, -80.029507043101 43.63009278674801, -80.02953215976783 43.63007499256602, -80.0295821395794 43.63004838742643, -80.02960714789945 43.630030603963164, -80.02964484296449 43.6300039026398, -80.02966985763148 43.62998609449065, -80.02967004314571 43.62997710196157, -80.02967046382352 43.62995010579623, -80.02965864951872 43.629914002382876, -80.02965903623652 43.629887001580755, -80.02969684873082 43.62985129843997, -80.02970984779861 43.62981539517184, -80.0297474343356 43.629788704568924, -80.02978475814011 43.62977998825683, -80.02980975697577 43.6297711958325, -80.02987185373375 43.629762699599674, -80.02990913713286 43.62975400326245, -80.0299588557507 43.62974550025484, -80.03012044074437 43.62971980037352, -80.03015794984108 43.629702091387365, -80.03019553602702 43.62967540060688, -80.03022046679598 43.62966659877996, -80.03025794184514 43.62964888511064, -80.03028284061455 43.62964020662652, -80.03048166513521 43.629614796007765, -80.03055623983904 43.62959750614357, -80.03061886463883 43.62956200253233, -80.03068126366627 43.62953551142102, -80.03073124223252 43.629508905695715, -80.03078144639751 43.62947328740889, -80.03081884674866 43.6294555888988, -80.03085654064427 43.62942888712893, -80.03093134053438 43.62940258442746, -80.03099373916744 43.62937609311412, -80.03106825552908 43.62936771058496, -80.03109315199983 43.629358903878206, -80.03130433566602 43.62933369999109, -80.03134165241516 43.6293250077067, -80.03159023570612 43.629282104399906, -80.03166514374196 43.62924669596862, -80.03171503821345 43.62922909615244, -80.03176474754352 43.62922048880916, -80.0318267344327 43.62922109633356, -80.03187636054905 43.62922149536009, -80.03192595270042 43.62922188971432, -80.03198804833087 43.62921339200365, -80.03207473997752 43.62921420956285, -80.03213675883043 43.62921469350788, -80.032210938657 43.629224299658276, -80.03229773861922 43.62922510625718, -80.03235975748912 43.62922559004429, -80.03243405442102 43.629226194216315, -80.03250846803832 43.62922689091735, -80.03257026160671 43.629236387085484, -80.03261976434722 43.62924581215343, -80.03270633707805 43.62925550287456, -80.03275575275508 43.62926499259465, -80.03282984979263 43.62928360465959, -80.03289164350295 43.629293100603554, -80.03296583839885 43.62930278477811, -80.03301545821961 43.629303207831335, -80.03311464271809 43.629303995221754, -80.03317643651422 43.62931349096565, -80.03327555510629 43.62931439689035, -80.03336246372307 43.629306097307584, -80.03343686908866 43.62930668988798, -80.03348646334628 43.62930721136263, -80.03354844837278 43.62930768966441, -80.03368484088679 43.62929979391059, -80.03372226545164 43.62929108987179, -80.03374724619711 43.62927340398044, -80.03389644107092 43.629247587687594, -80.03392113740041 43.629256788410835, -80.03397035386574 43.629275191292564, -80.0339950586202 43.62928449532816, -80.03403203946453 43.62929379155789, -80.03709913896414 43.62895950665695, -80.03714864872263 43.628968904479564, -80.03722286316263 43.62897851101488, -80.0372846318043 43.62898810253388, -80.03732194714912 43.62897940771571, -80.03737175706432 43.62897081112647, -80.03740915448401 43.62895310984519, -80.0374589367792 43.62894448389306, -80.03749606167837 43.62894480617456, -80.03754565358054 43.628945197345594, -80.03759535512805 43.62893661137674, -80.03765746412644 43.628928188316706, -80.03773186254776 43.62892880191891, -80.03780634299888 43.62892040903225, -80.0378683615172 43.62892088891717, -80.03793034808437 43.628921492120035, -80.0379921423585 43.628930984447834, -80.03840205020319 43.62888040019807, -80.03848895708242 43.628872095544985, -80.03852635399409 43.628854393795116, -80.03856393465583 43.62882769953355, -80.03860166593468 43.62880110248482, -80.03863954408874 43.62875628592203, -80.03867724883494 43.62872069317981, -80.03871534456432 43.62866688875308, -80.03875304077322 43.62863119266269, -80.03879084521196 43.62859548581464, -80.0388409358989 43.628560001817604, -80.03889124217213 43.628515401951994, -80.03890374412806 43.628506508958544, -80.03900385933609 43.62845331157264, -80.03906625844786 43.628426789957786, -80.03912865109824 43.62840029297427, -80.0391786575376 43.62837368721699, -80.03922835816685 43.628365100345306, -80.03927824880493 43.628347496295696, -80.03930325247205 43.628329710211474, -80.03931594431835 43.628311800018714, -80.03939114415861 43.628258390915796, -80.03948447919659 43.628192260322386, -80.03936638577487 43.62810209239134, -80.03875619355307 43.62763619043557, -80.0368016887046 43.62617929001338, -80.03565960430637 43.62530320585114, -80.03539979260968 43.62512159542826, -80.03340189172008 43.623644293484595, -80.03281438720003 43.62320430919853, -80.03106521891185 43.62188439166178, -80.03041277306396 43.62138891277397, -80.02984661315482 43.62095890096997, -80.02816728808955 43.61968499972047, -80.02904301087922 43.618914109680965, -80.03851710219344 43.61037189271032, -80.04046900548526 43.61180019627549, -80.04200910375532 43.61294149489765, -80.04345839188029 43.61402289525349, -80.04362689719223 43.61416280490357, -80.04377821718371 43.61432999659091, -80.04360490312743 43.61452719132402, -80.04280771144086 43.615228612513796, -80.04272258300455 43.61545629920172, -80.0434373825041 43.61903860266693, -80.04474939062737 43.61781039658196, -80.04506911817029 43.617496894815716, -80.04536088669542 43.61759069953466, -80.04621340407824 43.617831802890024, -80.04659979347569 43.61793809298481, -80.04700121151977 43.61805940998515, -80.04747480348969 43.61824979224187, -80.04787520454293 43.61843579558978, -80.0484970870375 43.6187683941562, -80.04873129756552 43.618861708105634, -80.04903360823741 43.61895939081747, -80.04997429876272 43.61912360176063, -80.05024298398624 43.6191923965984, -80.05050570425712 43.61930300827386, -80.05071621414326 43.619405596582, -80.0508091908667 43.61947499762402, -80.05096930790603 43.619594613732474, -80.05114800257951 43.619757405662625, -80.0515704910916 43.620121404142814, -80.0521215087359 43.620554008098985, -80.05397060803702 43.6218975080133, -80.05640909315117 43.623717496101364, -80.05677658798315 43.62400249053685, -80.0588132863752 43.62548570209985, -80.05920391088392 43.62575859069561, -80.05975110731835 43.62618688897634, -80.06018551188794 43.62654429153863, -80.06094719806842 43.62711228952651, -80.06595751162642 43.63084800785721, -80.06072110075309 43.63153129715585, -80.05547311529263 43.63221573169358, -80.05129491476697 43.63276069078432, -80.04990581458951 43.63294181106829, -80.04958999527847 43.632982000636666, -80.04869410666655 43.63310400912618, -80.04823959884332 43.63315931153403, -80.0478481915236 43.63320738903769, -80.0473857919546 43.633268302742025, -80.04718599058806 43.63329709388515, -80.04703130464674 43.6333015946017, -80.04686079788294 43.63330579958928, -80.04671950703852 43.63328939325577, -80.04649450377694 43.63325711072712, -80.04620999131295 43.63317278841919, -80.04593171243008 43.633031506605924, -80.04601138441146 43.633136905236505, -80.04617181504244 43.63327149480675, -80.04660755976913 43.63357718000191, -80.04663339949133 43.633595294952535, -80.04798789244175 43.63459080057741, -80.0490779879287 43.63540999343559, -80.04864950202123 43.6357789025439, -80.04845120675203 43.636007595268445, -80.04831079309604 43.6362264103785, -80.04819868745263 43.63647690986065, -80.04805529477778 43.63665109875402, -80.04773299168728 43.63696790646973, -80.04689078051835 43.637728507894515, -80.04677768976823 43.63781739720519, -80.04670611591462 43.63786819456199, -80.04659051018774 43.6379316029611, -80.0464147060623 43.638013410833736, -80.04620151183906 43.638073201488275, -80.04445571455562 43.638299697259214, -80.04219961566913 43.63859229121319, -80.04213971293235 43.638596090417664, -80.04206639867165 43.638592999454346, -80.04199680660102 43.63858219084646, -80.04192719887543 43.638561391319065, -80.04187868642558 43.638535604868224, -80.04180268920732 43.638484196214435, -80.04021239160608 43.63726100423986, -80.03980739799127 43.63698990793399, -80.03968090256696 43.636922580031815, -80.039678707818 43.63692141159358, -80.03957701263707 43.63689359466719, -80.03944448513802 43.63700179031354, -80.0387359842069 43.637619706868335, -80.03891951611251 43.63775609031154, -80.03903579272126 43.63807580460173, -80.03893051121032 43.63858558928725, -80.03890288111434 43.63867500908642, -80.03882300497376 43.63875849128796, -80.03813719351876 43.639408994378975, -80.0380900092894 43.6394558894244, -80.03837439046175 43.63968369146823, -80.0385539856869 43.63982538846655, -80.0389073947794 43.64019778912932, -80.03932008771964 43.63980750898121, -80.03937910825394 43.639752803578084, -80.03944590207072 43.63972539685786, -80.0395194002253 43.63971339115149, -80.03960641790209 43.63973189605147, -80.04047701208187 43.64012218954276, -80.04056000344775 43.640168602604774, -80.04058378782584 43.640211909240314, -80.04059001425617 43.6402627040204, -80.04056808989563 43.64031828812261, -80.0405256036339 43.64035859646379, -80.03998661028562 43.64086140754733, -80.03929939740503 43.64150139039904, -80.03872961112641 43.642039310619225, -80.03869589299407 43.64207169639581, -80.03864660548965 43.64209669227826, -80.03859578661638 43.64210410675792, -80.03852610082889 43.642098392474615, -80.03846389136449 43.64206409027147, -80.03810419230473 43.64183080008603, -80.03655079730966 43.643350306039615, -80.03502830798618 43.64223799112104, -80.03436689542782 43.641737403258524, -80.0335922010502 43.64244699935894, -80.03252060525331 43.641662902849184, -80.03185950503793 43.64106880524906, -80.03126119841573 43.640609798915, -80.03046241217038 43.641176608204844, -80.03121238591919 43.641773595245354, -80.03181169415804 43.64230629165808, -80.031828312907 43.642359710283515, -80.03180310543053 43.64240769212513, -80.03124331020933 43.64289510849357, -80.0311620973692 43.642947696924246, -80.03108511362161 43.64295709980481, -80.0309983157939 43.64292849956875, -80.029564787912 43.64182889842923, -80.02913608949567 43.642083192250034, -80.02898839301294 43.64214280862578, -80.02886420325319 43.642178788129975, -80.0287370074591 43.642183213364866, -80.0285390843691 43.64219380675636, -80.02833689500441 43.64217200895539, -80.02811761036055 43.64212171166482, -80.02787438842873 43.64200309485465, -80.02723699385456 43.64162110236136, -80.02648919284287 43.641203795752915, -80.0249788037493 43.64033939242816, -80.02434667126059 43.64089714374814, -80.02434238983925 43.64090090126506, -80.02170092575267 43.64330921020731, -80.02041680743068 43.64447990560354, -80.02155311015517 43.64514779224802, -80.02159958540643 43.6452071905968, -80.02161498942515 43.645263896303945, -80.02160539116902 43.645299399164735, -80.02159208895048 43.64533480404655, -80.02150749209501 43.645410402777856, -80.0187891870773 43.647862793230445, -80.01763969666449 43.64700169487054, -80.01728881229926 43.646718207470336, -80.01388690719214 43.64415460707773, -80.01292388946088 43.643444006663145, -80.01019990618556 43.64138870108764, -80.00883041334296 43.640355308774964, -80.00825169781267 43.63992010602588, -80.00769600649971 43.63949219210273, -80.00728548713735 43.63917718807189, -80.00703188229943 43.63898850884019, -80.00671339579351 43.638746790221525, -80.0064698043882 43.63855099869155, -80.00620540021563 43.63832049475408, -80.00597219635158 43.6380938050905, -80.0057390011851 43.63786709038599))",POINT (-80.0353 43.6295)
